Idade,Gênero,IMC,Filhos,Fumante,Região,Encargos
49.0,feminino,39.986058651232325,5.0,sim,sudeste,39793.03
43.0,feminino,32.119334401007102,0.0,,centro-oeste,34659.67
80.0,feminino,38.938474874656069,3.0,não,sudeste,35469.24
67.0,,25.985439163487239,5.0,não,norte,26392.72
56.0,masculino,33.846925237908632,3.0,sim,sudeste,38123.46
38.0,masculino,37.150818475961875,5.0,sim,sudeste,36175.41
27.0,feminino,,0.0,sim,sul,26058.15
37.0,feminino,20.300504587371311,0.0,sim,sudeste,27550.25
37.0,feminino,23.301463338934312,,sim,nordeste,29050.73
49.0,feminino,32.593302413938892,2.0,não,norte,26096.65
26.0,feminino,38.817269649040239,3.0,não,sul,24608.63
61.0,feminino,34.366533452814953,4.0,sim,centro-oeste,39383.27
35.0,masculino,20.768562770967517,1.0,sim,sudeste,27384.28
51.0,,20.609440204581722,0.0,não,sul,20504.72
84.0,masculino,25.614411037399314,4.0,sim,norte,39607.21
27.0,feminino,28.076276751195622,5.0,sim,sudeste,29438.14
37.0,masculino,26.607727875378517,5.0,não,centro-oeste,20703.86
68.0,feminino,36.177819818403321,4.0,não,centro-oeste,31688.91
77.0,masculino,29.782434337701174,4.0,sim,centro-oeste,40291.22
61.0,masculino,31.545824779224384,1.0,não,sudeste,27972.91
64.0,feminino,30.670112279898664,5.0,sim,norte,38135.06
49.0,masculino,35.066954317763904,1.0,não,sul,27333.48
51.0,feminino,40.146334897380988,1.0,sim,sudeste,40273.17
24.0,feminino,40.778380797991811,0.0,não,sudeste,25189.19
28.0,masculino,40.494654390091307,2.0,não,centro-oeste,25847.33
21.0,feminino,29.618440650689454,5.0,sim,sul,29009.22
56.0,feminino,30.532536329918702,2.0,não,sudeste,26466.27
67.0,feminino,24.561543476512070,5.0,sim,norte,35680.77
49.0,masculino,33.429246269117175,2.0,não,sul,26514.62
92.0,feminino,39.141164308678605,3.0,sim,centro-oeste,47970.58
61.0,masculino,36.824575316030087,1.0,sim,sul,40612.29
,masculino,23.355201253772201,3.0,sim,sul,28877.60
67.0,masculino,35.509334507789364,2.0,,norte,31154.67
37.0,masculino,31.106916435880730,3.0,sim,norte,32953.46
33.0,feminino,23.979654350763032,5.0,sim,norte,28589.83
42.0,feminino,20.881724510938070,3.0,não,nordeste,18840.86
55.0,masculino,23.839238211333249,0.0,sim,sudeste,32919.62
97.0,masculino,28.690115176456642,0.0,sim,centro-oeste,43745.06
25.0,feminino,23.214080720226440,0.0,não,norte,16607.04
68.0,feminino,28.011246242645823,,não,sul,27605.62
76.0,masculino,23.200678499835701,1.0,não,centro-oeste,26800.34
58.0,masculino,25.304656856010554,5.0,não,sul,24252.33
31.0,masculino,25.768283572302161,,não,nordeste,19084.14
31.0,feminino,28.230625371122667,4.0,sim,centro-oeste,30315.31
39.0,masculino,20.412585301519324,4.0,não,nordeste,18006.29
61.0,feminino,36.322617834712523,5.0,sim,nordeste,40361.31
77.0,feminino,24.477564829744445,4.0,sim,sul,37638.78
58.0,masculino,27.344197284796121,1.0,não,centro-oeste,25272.10
27.0,feminino,23.506143475170328,1.0,não,norte,17153.07
48.0,feminino,25.883755629186215,5.0,sim,sul,32541.88
65.0,feminino,24.625505792528746,4.0,sim,sul,35312.75
38.0,feminino,33.407622047791955,1.0,não,norte,24303.81
49.0,feminino,34.624875688644565,2.0,sim,norte,37112.44
27.0,masculino,23.162079712337680,4.0,não,nordeste,16981.04
28.0,feminino,33.712617627552294,0.0,sim,sul,32456.31
22.0,feminino,,3.0,não,sudeste,21232.86
65.0,feminino,34.508738864189047,3.0,não,nordeste,30254.37
29.0,feminino,36.657993367459258,3.0,sim,norte,34129.00
72.0,feminino,21.249076701193263,4.0,sim,nordeste,35024.54
52.0,feminino,32.793108539894228,0.0,sim,sudeste,36796.55
30.0,masculino,40.725407360579826,2.0,,nordeste,26362.70
34.0,masculino,27.975944808740793,4.0,sim,sudeste,30787.97
19.0,feminino,28.054801294081997,3.0,não,norte,17827.40
52.0,feminino,31.759730094821845,2.0,não,sudeste,26279.87
49.0,feminino,20.623277347025289,4.0,não,nordeste,20111.64
41.0,masculino,29.930687937336454,5.0,sim,sudeste,33165.34
39.0,feminino,31.032899410604117,4.0,não,sul,23316.45
29.0,masculino,23.280764072179037,0.0,sim,norte,27440.38
62.0,feminino,25.172622299863798,0.0,sim,sul,34986.31
59.0,masculino,39.234959582228554,2.0,não,nordeste,31417.48
95.0,masculino,37.733687407881556,1.0,não,nordeste,37866.84
71.0,masculino,40.142891817352016,3.0,não,sudeste,34271.45
40.0,feminino,23.778123397539844,3.0,sim,nordeste,29889.06
51.0,masculino,33.016531215431904,5.0,não,sul,26708.27
19.0,feminino,20.758921125389150,0.0,sim,sudeste,24179.46
30.0,feminino,31.477719454138880,4.0,sim,sul,31738.86
46.0,feminino,28.571528394910686,1.0,não,sul,23485.76
27.0,masculino,40.170372039056444,2.0,sim,centro-oeste,35485.19
78.0,masculino,25.597630017170719,5.0,não,,28398.82
26.0,feminino,25.209560240647036,1.0,sim,nordeste,27804.78
79.0,feminino,21.554070887344999,2.0,não,norte,26577.04
47.0,feminino,32.295594167061158,0.0,não,sul,25547.80
49.0,masculino,39.326255206611492,4.0,não,sudeste,29463.13
54.0,feminino,32.469114332019702,3.0,sim,sudeste,37034.56
52.0,feminino,20.414380324071265,2.0,não,norte,20607.19
59.0,feminino,20.499268104475834,3.0,não,nordeste,22049.63
30.0,feminino,23.346039762870601,2.0,sim,centro-oeste,27673.02
33.0,masculino,31.058075826441207,3.0,não,centro-oeste,22129.04
44.0,feminino,33.275782055693677,1.0,não,norte,25437.89
94.0,feminino,36.787575855591238,1.0,sim,nordeste,47193.79
64.0,feminino,30.143826629044146,3.0,não,nordeste,27871.91
34.0,masculino,27.913090810827484,2.0,sim,centro-oeste,30756.55
96.0,masculino,20.465906843117572,4.0,sim,nordeste,39432.95
34.0,feminino,,1.0,não,sudeste,20037.19
40.0,feminino,30.455046595389711,1.0,sim,sul,33227.52
91.0,feminino,38.800920783224309,1.0,não,nordeste,37600.46
63.0,masculino,37.180518778911330,4.0,não,sul,31190.26
61.0,masculino,34.693812502843876,3.0,não,sul,29546.91
30.0,feminino,,3.0,sim,centro-oeste,36474.69
45.0,masculino,22.236717899935578,4.0,sim,nordeste,30118.36
63.0,feminino,31.981905374770537,0.0,sim,sudeste,38590.95
62.0,feminino,23.098348652488616,5.0,sim,sudeste,33949.17
64.0,masculino,27.153557334718504,1.0,não,centro-oeste,26376.78
61.0,feminino,36.714264457550577,4.0,não,nordeste,30557.13
23.0,feminino,32.217408404263520,5.0,não,norte,20708.70
37.0,masculino,26.370292298096737,5.0,não,sudeste,20585.15
27.0,masculino,20.195440692600295,3.0,não,sudeste,15497.72
22.0,feminino,39.108371573322662,4.0,não,centro-oeste,23954.19
27.0,feminino,34.276031679637116,0.0,sim,norte,32538.02
54.0,masculino,31.270177309547735,4.0,não,nordeste,26435.09
52.0,feminino,,5.0,sim,nordeste,31691.11
25.0,masculino,27.032663841451737,3.0,não,centro-oeste,18516.33
36.0,feminino,38.211591568188829,0.0,sim,sudeste,36305.80
34.0,masculino,20.400830572916151,4.0,sim,norte,27000.42
52.0,masculino,37.557048929304068,1.0,sim,sudeste,
38.0,masculino,35.088562832139993,2.0,sim,sul,35144.28
42.0,masculino,36.011579102807494,0.0,sim,norte,36405.79
50.0,feminino,22.352087619610673,5.0,não,norte,21176.04
22.0,feminino,32.541345814815796,3.0,sim,sudeste,30670.67
32.0,feminino,23.937613186762191,5.0,não,sul,18368.81
64.0,masculino,24.057070633054862,0.0,sim,centro-oeste,34828.54
33.0,,39.474066068647966,2.0,não,nordeste,26337.03
57.0,feminino,24.752624766655074,0.0,não,sul,23776.31
37.0,masculino,40.913406808456472,4.0,sim,sudeste,37856.70
30.0,feminino,34.393518510615540,2.0,sim,sudeste,33196.76
76.0,masculino,37.412922000032965,3.0,não,norte,33906.46
31.0,feminino,28.306896606392028,2.0,não,norte,20353.45
87.0,masculino,29.775323352899317,2.0,não,nordeste,32287.66
81.0,feminino,25.881849259471629,3.0,não,norte,29140.92
29.0,feminino,36.225571240807624,1.0,sim,norte,33912.79
32.0,masculino,33.421829287704598,3.0,não,centro-oeste,23110.91
58.0,feminino,29.146660588910806,0.0,sim,centro-oeste,36173.33
35.0,masculino,36.580853154265718,1.0,não,sul,25290.43
55.0,feminino,,0.0,sim,nordeste,36518.48
45.0,masculino,20.352911047942608,3.0,sim,sul,29176.46
24.0,feminino,26.796002732883866,4.0,sim,sudeste,28198.00
60.0,feminino,23.129748415033744,2.0,sim,centro-oeste,33564.87
40.0,masculino,24.438478973901963,5.0,sim,centro-oeste,30219.24
29.0,masculino,28.030895563086462,2.0,sim,norte,29815.45
26.0,feminino,28.971972967888709,3.0,sim,sudeste,29685.99
18.0,feminino,33.817517560156226,2.0,não,sul,20508.76
51.0,masculino,,4.0,não,nordeste,26776.90
18.0,masculino,23.724369609564871,4.0,não,nordeste,15462.18
50.0,masculino,38.717905298715378,0.0,sim,sul,39358.95
68.0,feminino,21.840704045539975,0.0,não,nordeste,24520.35
32.0,masculino,37.591515679649695,0.0,sim,centro-oeste,35195.76
83.0,masculino,27.610042671126200,0.0,não,centro-oeste,30405.02
97.0,masculino,32.518776250487422,2.0,não,nordeste,35659.39
36.0,feminino,34.626792189325664,,não,,24513.40
26.0,masculino,28.554429779601670,0.0,não,centro-oeste,19477.21
94.0,feminino,23.923899234261644,1.0,não,norte,30761.95
48.0,masculino,32.227330022119345,4.0,não,norte,25713.67
,masculino,24.676552651161448,3.0,não,centro-oeste,21938.28
83.0,masculino,24.141181655656128,1.0,não,norte,28670.59
35.0,masculino,37.311960047547000,2.0,sim,sul,35655.98
37.0,masculino,33.933348055638069,2.0,sim,sudeste,34366.67
64.0,masculino,28.709349767003957,2.0,não,centro-oeste,27154.67
34.0,feminino,21.766757558727092,1.0,sim,norte,27683.38
22.0,feminino,34.754802998341396,5.0,sim,centro-oeste,31777.40
41.0,masculino,24.110242984415543,4.0,sim,nordeste,30255.12
22.0,feminino,24.216391121784215,3.0,não,norte,16508.20
29.0,masculino,36.197014539862166,2.0,não,nordeste,23898.51
28.0,feminino,25.315893208221915,5.0,não,sudeste,18257.95
56.0,masculino,36.411748253218835,0.0,não,centro-oeste,29405.87
29.0,masculino,22.166969534990574,3.0,sim,sudeste,26883.48
38.0,masculino,23.449698806780330,3.0,não,norte,19324.85
85.0,masculino,29.552692722462054,2.0,não,sul,31776.35
60.0,feminino,34.388942058662420,0.0,não,sul,29194.47
26.0,feminino,34.992898233824186,3.0,não,nordeste,22696.45
64.0,masculino,32.233031984927365,2.0,sim,norte,38916.52
41.0,masculino,24.007163197201598,1.0,não,norte,20203.58
32.0,feminino,20.907234994334690,3.0,sim,centro-oeste,26853.62
61.0,feminino,35.408232728418588,1.0,não,norte,29904.12
22.0,masculino,35.049638750182062,5.0,sim,sudeste,31924.82
51.0,feminino,33.375859572244032,5.0,não,nordeste,26887.93
85.0,masculino,21.166561885272801,1.0,não,norte,27583.28
46.0,masculino,26.781579118328268,2.0,sim,sul,32590.79
34.0,feminino,35.938674090855202,3.0,sim,norte,34769.34
21.0,masculino,29.947323907516333,4.0,não,nordeste,19173.66
95.0,masculino,33.905004537154600,3.0,sim,centro-oeste,45952.50
28.0,feminino,38.421822951423369,5.0,sim,centro-oeste,34810.91
52.0,masculino,24.422708121682242,3.0,sim,nordeste,32611.35
29.0,,28.420552960720198,2.0,sim,,30010.28
25.0,masculino,28.231561439331254,4.0,sim,nordeste,29115.78
63.0,feminino,28.171629478609232,4.0,não,norte,26685.81
22.0,masculino,40.883604181017049,4.0,sim,centro-oeste,34841.80
55.0,masculino,32.191152281099385,4.0,sim,centro-oeste,37095.58
29.0,feminino,29.251703541180975,5.0,,centro-oeste,30425.85
36.0,feminino,24.046139362752922,0.0,não,nordeste,19223.07
48.0,feminino,28.912417055478604,5.0,sim,norte,34056.21
70.0,masculino,24.976111161270511,5.0,não,sul,26488.06
59.0,feminino,25.822440781987892,0.0,sim,centro-oeste,34711.22
65.0,feminino,24.103067097928933,2.0,sim,centro-oeste,35051.53
48.0,masculino,32.861508964083090,0.0,não,nordeste,26030.75
18.0,feminino,28.314917350058755,4.0,sim,centro-oeste,27757.46
41.0,feminino,34.462280932391374,1.0,não,sudeste,25431.14
70.0,masculino,36.718707064094612,1.0,,centro-oeste,42359.35
33.0,feminino,39.210963679095991,5.0,sim,nordeste,36205.48
28.0,masculino,25.974122024833722,3.0,não,sul,18587.06
51.0,masculino,21.285115027819820,0.0,sim,sul,30842.56
45.0,masculino,31.826843923515794,3.0,não,norte,24913.42
35.0,feminino,32.649744273976817,0.0,sim,sudeste,33324.87
22.0,feminino,33.219426394813050,0.0,sim,norte,31009.71
38.0,masculino,37.179492013533015,4.0,sim,nordeste,36189.75
44.0,feminino,35.633990671261163,5.0,sim,nordeste,36617.00
75.0,masculino,33.339489676644151,3.0,sim,sudeste,41669.74
48.0,feminino,38.157308961563571,4.0,não,sul,28678.65
57.0,masculino,23.421460338485613,0.0,não,sul,23110.73
,feminino,21.240548374558628,5.0,não,centro-oeste,20420.27
44.0,masculino,37.141269794300482,5.0,sim,,37370.63
27.0,feminino,21.929412423360878,0.0,sim,sudeste,26364.71
46.0,,22.989761558298422,5.0,não,nordeste,20694.88
59.0,feminino,40.679144674020824,1.0,não,centro-oeste,32139.57
62.0,masculino,33.099923032318951,1.0,não,centro-oeste,28949.96
39.0,feminino,35.653226657595643,1.0,sim,sudeste,35626.61
29.0,masculino,37.599970570033564,2.0,não,centro-oeste,24599.99
51.0,feminino,21.439081630659316,2.0,sim,norte,30919.54
65.0,feminino,35.130782692329464,3.0,sim,sudeste,40565.39
38.0,feminino,26.784385682125922,0.0,sim,norte,30992.19
50.0,feminino,25.572414139823772,0.0,não,norte,22786.21
64.0,masculino,33.610952855792626,4.0,não,sudeste,29605.48
64.0,masculino,33.513738533965521,5.0,sim,sul,39556.87
28.0,feminino,28.667114323141015,2.0,sim,norte,29933.56
27.0,masculino,31.414674781706116,3.0,sim,sul,31107.34
65.0,masculino,24.301702217953927,3.0,sim,nordeste,35150.85
68.0,feminino,23.967555207282979,1.0,sim,norte,35583.78
19.0,feminino,35.408536398343445,1.0,não,norte,21504.27
37.0,feminino,28.447311687505524,1.0,não,norte,21623.66
43.0,masculino,30.181424679191785,3.0,não,sudeste,23690.71
59.0,feminino,28.224518374026420,0.0,não,nordeste,25912.26
22.0,feminino,37.043666654986181,2.0,não,centro-oeste,22921.83
22.0,masculino,36.462890268565742,2.0,sim,nordeste,32631.45
37.0,feminino,30.650453598029254,3.0,não,norte,22725.23
27.0,masculino,26.482144320857222,,não,sul,18641.07
95.0,feminino,40.993937411489438,1.0,não,sudeste,39496.97
32.0,,32.493928752248171,4.0,sim,centro-oeste,32646.96
68.0,masculino,37.645758991733813,2.0,não,sul,32422.88
77.0,masculino,20.640672286858286,4.0,sim,nordeste,35720.34
61.0,feminino,37.010829744118392,0.0,não,norte,
27.0,feminino,30.419857921327586,4.0,não,sul,20609.93
62.0,masculino,24.621359941455878,2.0,não,norte,24710.68
73.0,feminino,38.285701989401251,5.0,sim,sul,43742.85
52.0,feminino,31.946609044559076,2.0,não,centro-oeste,26373.30
68.0,masculino,23.153821363354235,1.0,não,centro-oeste,25176.91
55.0,masculino,35.192968385027974,1.0,não,sudeste,28596.48
46.0,feminino,34.907781552053497,,não,,26653.89
52.0,masculino,21.052997754427509,2.0,não,nordeste,20926.50
56.0,feminino,25.325124223461527,4.0,não,norte,23862.56
59.0,masculino,31.162764933062421,3.0,não,sudeste,27381.38
43.0,masculino,36.609929837612312,4.0,sim,sudeste,36904.96
47.0,feminino,27.756424904274498,4.0,sim,centro-oeste,33278.21
40.0,feminino,39.516253072832009,0.0,sim,sudeste,37758.13
67.0,masculino,26.128152346199041,5.0,não,centro-oeste,26464.08
53.0,feminino,39.707391220576355,1.0,sim,sudeste,40453.70
22.0,masculino,26.137147804645188,2.0,não,sul,17468.57
93.0,feminino,33.978518261575731,5.0,não,sudeste,35589.26
48.0,feminino,30.208904358643664,4.0,não,centro-oeste,24704.45
47.0,masculino,36.258151955540169,,sim,norte,37529.08
66.0,feminino,20.384656898253219,1.0,sim,nordeste,33392.33
54.0,masculino,26.820834182885520,2.0,sim,centro-oeste,34210.42
31.0,feminino,38.220788757153888,2.0,sim,norte,35310.39
26.0,masculino,,3.0,não,nordeste,21173.22
31.0,masculino,26.799135936428490,1.0,sim,sul,29599.57
47.0,feminino,39.217864202208149,0.0,sim,sul,39008.93
19.0,feminino,36.912142112958990,5.0,não,nordeste,22256.07
63.0,feminino,38.430947657556635,4.0,sim,sul,41815.47
63.0,feminino,23.171790987348220,4.0,sim,centro-oeste,34185.90
32.0,feminino,30.628113076104773,3.0,não,norte,21714.06
31.0,feminino,33.272275841538386,5.0,não,centro-oeste,22836.14
79.0,feminino,31.439086072108525,3.0,não,sudeste,31519.54
20.0,masculino,,1.0,não,sul,17771.10
51.0,masculino,26.503570199121530,3.0,não,sudeste,23451.79
50.0,masculino,33.141770342976867,2.0,não,nordeste,26570.89
43.0,feminino,32.647264578511161,4.0,não,nordeste,24923.63
61.0,feminino,40.494119036618636,1.0,sim,sudeste,42447.06
44.0,masculino,31.173286803216061,4.0,não,centro-oeste,24386.64
60.0,masculino,35.485954150777448,0.0,sim,sul,39742.98
55.0,masculino,26.033074700627298,0.0,sim,sudeste,34016.54
43.0,masculino,36.821441919113524,2.0,sim,sul,37010.72
54.0,masculino,31.901004514076707,3.0,não,centro-oeste,26750.50
57.0,feminino,22.264120832950855,2.0,sim,centro-oeste,32532.06
75.0,masculino,35.897579995947846,3.0,sim,nordeste,42948.79
63.0,feminino,31.804410626963865,5.0,não,norte,28502.21
45.0,masculino,20.166070829725607,5.0,não,centro-oeste,19083.04
87.0,masculino,28.872917096203406,0.0,sim,norte,41836.46
28.0,feminino,32.794384120192643,3.0,não,sudeste,21997.19
32.0,feminino,23.581251824904832,5.0,sim,nordeste,28190.63
56.0,masculino,37.329854358879698,1.0,não,sul,29864.93
40.0,feminino,40.155384758499772,3.0,sim,nordeste,38077.69
41.0,masculino,22.612754844919522,3.0,não,sudeste,19506.38
35.0,feminino,40.935497295106390,2.0,não,,27467.75
64.0,feminino,25.895397317668792,0.0,não,sudeste,25747.70
21.0,masculino,24.949837783332775,3.0,não,centro-oeste,16674.92
69.0,masculino,32.056354760851320,3.0,sim,sudeste,39828.18
32.0,feminino,22.166663954430533,1.0,sim,centro-oeste,27483.33
80.0,masculino,29.850054393708880,3.0,sim,nordeste,40925.03
,masculino,20.146351904999186,1.0,não,nordeste,18073.18
47.0,feminino,40.792298761229951,0.0,não,nordeste,29796.15
20.0,masculino,30.480802348969295,3.0,sim,norte,29240.40
64.0,feminino,23.904243921776025,5.0,sim,centro-oeste,34752.12
59.0,feminino,30.891304421659124,1.0,sim,sul,37245.65
53.0,masculino,33.699689149261424,2.0,sim,sul,37449.84
81.0,masculino,25.875416837577430,0.0,não,norte,29137.71
,masculino,37.116480157412189,1.0,não,centro-oeste,35558.24
30.0,feminino,32.538483665775705,5.0,não,centro-oeste,
28.0,masculino,21.046351118914152,1.0,sim,centro-oeste,26123.18
47.0,masculino,40.591433606085634,2.0,sim,centro-oeste,39695.72
86.0,masculino,35.554351987837118,1.0,sim,nordeste,44977.18
36.0,feminino,23.032038158793464,1.0,não,nordeste,18716.02
94.0,feminino,28.260179053763487,4.0,sim,sul,42930.09
26.0,feminino,22.718500422269514,3.0,não,centro-oeste,16559.25
79.0,feminino,36.187438634570890,1.0,sim,sul,43893.72
35.0,,30.037628339787851,1.0,sim,sudeste,32018.81
44.0,masculino,40.800538838179784,3.0,sim,centro-oeste,39200.27
61.0,masculino,,2.0,não,centro-oeste,23874.80
92.0,feminino,22.626187380730696,0.0,não,sudeste,29713.09
65.0,feminino,24.478374851586280,5.0,não,norte,25239.19
27.0,feminino,38.188634079659301,2.0,sim,norte,34494.32
19.0,masculino,34.009691760531342,0.0,não,sudeste,20804.85
90.0,feminino,24.943134226487238,0.0,não,nordeste,30471.57
82.0,feminino,30.205413755242280,2.0,sim,,41502.71
81.0,feminino,20.762506311043231,2.0,não,norte,26581.25
27.0,feminino,21.019740270826011,4.0,sim,sul,25909.87
56.0,feminino,22.942054484946773,0.0,sim,sudeste,32671.03
42.0,feminino,20.066031400653168,0.0,sim,nordeste,28433.02
78.0,feminino,23.864717029586799,0.0,sim,sudeste,37532.36
37.0,masculino,37.353579467534264,2.0,sim,nordeste,36076.79
82.0,masculino,37.720379479847321,5.0,sim,nordeste,45260.19
65.0,feminino,29.553885393169008,4.0,não,sul,27776.94
54.0,masculino,37.830290267586600,4.0,não,norte,29715.15
88.0,feminino,34.400971067617477,1.0,sim,centro-oeste,44800.49
52.0,masculino,22.566043654760364,2.0,,sudeste,31683.02
22.0,feminino,21.018284383072029,1.0,sim,sudeste,24909.14
88.0,feminino,28.967232531844172,0.0,sim,sul,42083.62
72.0,feminino,25.338045841526254,2.0,sim,nordeste,37069.02
